"ID","Name","Description","URL","SKU","Categories","Status","Image","Price","Stock Status","Sale Price"
"5529","Coors 6pk 500ml","<p>Age Restricted Item. Identification must be shown to the driver.</p><p>D.R.S. has been added to the final price.</p>","https://weshop4u.ie/products/coors-6pk-500ml-5529","SF-2443-M8IE321","Millfield Beers and Ciders","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/coors-6pk-500ml.jpg","15.9","in_stock",""
"5530","Coors Light 12pk 330ml","<p>Age Restricted Item. Identification must be shown to the driver.</p><p> </p>","https://weshop4u.ie/products/coors-light-12pk-330ml","WS4U-010-mbtRB","Breakfast Cereal,Millfield Beers and Ciders","published","https://weshop4u.ie/storage/coors-light-12pk.jpg","21","in_stock",""
"5531","Rizla Reg Green 50pk","<p>AGE RESTRICTED ITEM. IDENTIFICATION MUST BE SHOWN TO THE DRIVER.</p>","https://weshop4u.ie/products/rizla-reg-green-50pk","SF-2443-FOSD-6TAtK-yBS4u","Tobacco and Cigars and Papers","published","https://weshop4u.ie/storage/rizla-green-pk.jpg","0.99","in_stock",""
"5532","Corona Extra 18pk 330ml","<p>Age Restricted Item. Identification must be shown to the driver.</p><p>D.R.S. has been added to the final price.</p>","https://weshop4u.ie/products/corona-extra-18pk-330ml","WS4U-035-VpuhF","Millfield Beers and Ciders","published","https://weshop4u.ie/storage/corona-18pk.jpg","29","in_stock",""
"5533","Heineken 12pk 330ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/heineken-12pk-330ml","WS4U-045-MJ3e7","Millfield Beers and Ciders","published","https://weshop4u.ie/storage/heineken-12.jpg","20","in_stock",""
"5534","Heineken 6pk 330ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/heineken-12pk-330ml-5534","WS4U-045-M1","Millfield Beers and Ciders","published","https://weshop4u.ie/storage/heineken-6pk-330ml.jpg","14","in_stock",""
"5535","Heineken 0.0 12pk 330ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/heineken-00-12pk-330ml","WS4U-045-M1-0AQB0","Millfield Beers and Ciders","published","https://weshop4u.ie/storage/heineken-00-12.jpg","20","in_stock",""
"5536","Hop House 8pk 500ml","<p>Age Restricted Item. Identification must be shown to the driver.</p><p>D.R.S. has been added to the final price.</p>","https://weshop4u.ie/products/hop-house-8pk-500ml","WS4U-047-Ksvi1","Millfield Beers and Ciders","published","https://weshop4u.ie/storage/hop-house-8pk-500ml.jpg","18.7","in_stock",""
"5537","Kopparberg Strawberry n Lime 4pk 250ml","<p>Age Restricted Item. Identification must be shown to the driver.</p><p>D.R.S. has been added to the final price.</p>","https://weshop4u.ie/products/kopparberg-strawberry-n-lime-4pk-250ml","WS4U-052-pyL6I","Millfield Cocktails and Premixed","published","https://weshop4u.ie/storage/kopparberg-gin-strawberry.jpg","11.6","in_stock",""
"5538","Rockshore 12pk 330ml","<p>Age Restricted Item. Identification must be shown to the driver.</p><p> </p>","https://weshop4u.ie/products/rockshore-12pk-330ml","WS4U-059-ZKQlM","Millfield Beers and Ciders","published","https://weshop4u.ie/storage/rockshore-12pk.jpg","21","in_stock",""
"5539","Smithwick’s 8pk Red Ale 500ml","<p>Age Restricted Item. Identification must be shown to the driver.</p><p>D.R.S. has been added to the final price.</p>","https://weshop4u.ie/products/smithwicks-8pk-red-ale-500ml","WS4U-064-Ojf9U","Millfield Beers and Ciders","published","https://weshop4u.ie/storage/smithwicks-8pk-red-ale-500ml.jpg","17.7","in_stock",""
"5540","Stella Artois 4pk 500ml","<p>Age Restricted Item. Identification must be shown to the driver.</p><p>D.R.S. has been added to the final price.</p>","https://weshop4u.ie/products/stella-artois-4pk-500ml","WS4U-064-Ojf9U-DzyRP","Millfield Beers and Ciders","published","https://weshop4u.ie/storage/stella-4pk.jpg","11","in_stock",""
"5541","Yellow Tail Merlot 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/yellow-tail-merlot-750ml","WS4U-071","Millfield Wines","published","https://weshop4u.ie/storage/yellow-tail-merlot.jpg","13","in_stock",""
"5542","Yellow Tail Shiraz 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/yellow-tail-shiraz-750ml","WS4U-072","Millfield Wines","published","https://weshop4u.ie/storage/yellow-tail-shiraz.jpg","13","in_stock",""
"5543","Yellow Tail Cabernet Sauvignon 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/yellow-tail-cabernet-sauvignon-750ml","WS4U-073","Millfield Wines","published","https://weshop4u.ie/storage/yellow-tail-cabernet-sauvignon.jpg","13","in_stock",""
"5544","Campo Viejo Rioja Tempranillo 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/campo-viejo-rioja-tempranillo-750ml","WS4U-074","Millfield Wines","published","https://weshop4u.ie/storage/campo-viejo-rioja-tempranillo.jpg","13","in_stock",""
"5545","Campo Viejo Rioja Reserva 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/campo-viejo-rioja-reserva-750ml","WS4U-075","Millfield Wines","published","https://weshop4u.ie/storage/campo-viejo-rioja-reserva.jpg","17","in_stock",""
"5546","Casillero del Diablo Cabernet Sauvignon 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/casillero-del-diablo-cabernet-sauvignon-750ml","WS4U-076","Millfield Wines","published","https://weshop4u.ie/storage/casillero-del-diablo-cabernet-sauvignon.jpg","11","in_stock",""
"5547","Casillero del Diablo Merlot 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/casillero-del-diablo-merlot-750ml","WS4U-077","Millfield Wines","published","https://weshop4u.ie/storage/casillero-del-diablo-merlot.jpg","11","in_stock",""
"5548","Casillero del Diablo Malbec 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/casillero-del-diablo-malbec-750ml","WS4U-078","Millfield Wines","published","https://weshop4u.ie/storage/casillero-del-diablo-malbec.jpg","11","in_stock",""
"5549","Santa Rita 120 Merlot 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/santa-rita-120-merlot-750ml-3","WS4U-079","Millfield Wines","published","https://weshop4u.ie/storage/santa-rita-120-merlot.jpg","11","in_stock",""
"5550","Santa Rita 120 Reserva Rose 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/santa-rita-120-reserva-rose-750ml","WS4U-080","Millfield Wines","published","https://weshop4u.ie/storage/santa-rita-120-reserva-especial-rose.jpg","11","in_stock",""
"5551","Wolf Blass Yellow Label Cabernet Sauvignon 750ml","","https://weshop4u.ie/products/wolf-blass-yellow-label-cabernet-sauvignon-750ml","WS4U-081","Millfield Wines","published","","","in_stock",""
"5552","Wolf Blass Yellow Label Shiraz 750ml","","https://weshop4u.ie/products/wolf-blass-yellow-label-shiraz-750ml","WS4U-082","Millfield Wines","published","","","in_stock",""
"5553","McGuigan Black Label Merlot 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/mcguigan-black-label-merlot-750ml","WS4U-083","Millfield Wines","published","https://weshop4u.ie/storage/mcguigan-black-label-merlot.jpg","11.5","in_stock",""
"5554","McGuigan Black Label Shiraz 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/mcguigan-black-label-shiraz-750ml","WS4U-084","Millfield Wines","published","https://weshop4u.ie/storage/mcguigan-black-label-shiraz.jpg","11.5","in_stock",""
"5555","Barefoot Merlot 750ml","","https://weshop4u.ie/products/barefoot-merlot-750ml-3","WS4U-085","Millfield Wines","published","","","in_stock",""
"5556","Barefoot Malbec 750ml","","https://weshop4u.ie/products/barefoot-malbec-750ml","WS4U-086","Millfield Wines","published","","","in_stock",""
"5557","Blossom Hill Soft & Fruity Red 750ml","","https://weshop4u.ie/products/blossom-hill-soft-fruity-red-750ml","WS4U-087","Millfield Wines","published","","","in_stock",""
"5558","Hardys VR Shiraz 750ml","","https://weshop4u.ie/products/hardys-vr-shiraz-750ml","WS4U-088","Millfield Wines","published","","","in_stock",""
"5559","Hardys VR Cabernet Sauvignon 750ml","","https://weshop4u.ie/products/hardys-vr-cabernet-sauvignon-750ml","WS4U-089","Millfield Wines","published","","","in_stock",""
"5560","Finca Las Moras Malbec 750ml","","https://weshop4u.ie/products/finca-las-moras-malbec-750ml","WS4U-090","Millfield Wines","published","","","in_stock",""
"5561","Oyster Bay Sauvignon Blanc 750ml","","https://weshop4u.ie/products/oyster-bay-sauvignon-blanc-750ml-3","WS4U-091","Millfield Wines","published","","","in_stock",""
"5562","Oyster Bay Chardonnay 750ml","","https://weshop4u.ie/products/oyster-bay-chardonnay-750ml","WS4U-092","Millfield Wines","published","","","in_stock",""
"5563","Yellow Tail Chardonnay 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/yellow-tail-chardonnay-750ml","WS4U-093","Millfield Wines","published","https://weshop4u.ie/storage/yellow-tail-chardonnay.jpg","13","in_stock",""
"5564","Yellow Tail Pinot Grigio 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/yellow-tail-pinot-grigio-750ml","WS4U-094","Millfield Wines","published","https://weshop4u.ie/storage/yellow-tail-pinot-grigio.jpg","13","in_stock",""
"5565","Casillero del Diablo Sauvignon Blanc 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/casillero-del-diablo-sauvignon-blanc-750ml","WS4U-095","Millfield Wines","published","https://weshop4u.ie/storage/casillero-del-diablo-sauvignon-blanc.jpg","11","in_stock",""
"5566","Casillero del Diablo Chardonnay 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/casillero-del-diablo-chardonnay-750ml","WS4U-096","Millfield Wines","published","https://weshop4u.ie/storage/casillero-del-diablo-chardonnay.jpg","11","in_stock",""
"5567","Santa Rita 120 Sauvignon Blanc 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/santa-rita-120-sauvignon-blanc-750ml","WS4U-097","Millfield Wines","published","https://weshop4u.ie/storage/santa-rita-120-sauvignon-blanc.jpg","11","in_stock",""
"5568","Santa Rita 120 Chardonnay 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/santa-rita-120-chardonnay-750ml","WS4U-098","Millfield Wines","published","https://weshop4u.ie/storage/santa-rita-120-chardonnay.jpg","11","in_stock",""
"5569","McGuigan Black Label Chardonnay 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/mcguigan-black-label-chardonnay-750ml","WS4U-099","Millfield Wines","published","https://weshop4u.ie/storage/mcguigan-black-label-chardonnay.jpg","11.5","in_stock",""
"5570","McGuigan Black Label Sauvignon Blanc 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/mcguigan-black-label-sauvignon-blanc-750ml","WS4U-100","Millfield Wines","published","https://weshop4u.ie/storage/mcguigan-black-label-sauvignon-blanc.jpg","11.5","in_stock",""
"5571","Barefoot Pinot Grigio 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/barefoot-pinot-grigio-750ml","WS4U-101","Millfield Wines","published","https://weshop4u.ie/storage/barefoot-pinot-grigio.jpg","11.5","in_stock",""
"5572","Barefoot Pink Moscato 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/barefoot-pink-moscato-750ml","WS4U-102","Millfield Wines","published","https://weshop4u.ie/storage/barefoot-pink-moscato.jpg","11.5","in_stock",""
"5573","Blossom Hill White Wine 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/blossom-hill-white-wine-750ml","WS4U-103","Millfield Wines","published","https://weshop4u.ie/storage/blossom-hill-white-wine.jpg","11","in_stock",""
"5574","Hardys Crest Chardonnay 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/hardys-crest-chardonnay-750ml","WS4U-104","Millfield Wines","published","https://weshop4u.ie/storage/hardys-crest-chardonnay.jpg","18","in_stock",""
"5575","Hardys Crest Cabernet Shiraz Merlot 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/hardys-crest-cabernet-shiraz-merlot-750ml","WS4U-105","Millfield Wines","published","https://weshop4u.ie/storage/hardys-crest-cabernet-shiraz-merlot.jpg","18","in_stock",""
"5576","Villa Maria Private Bin Sauvignon Blanc 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/villa-maria-private-bin-sauvignon-blanc-750ml","WS4U-106","Millfield Wines","published","https://weshop4u.ie/storage/villa-maria-private-bin-sauvignon-blanc.jpg","14.5","in_stock",""
"5577","Brancott Estate Sauvignon Blanc 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/brancott-estate-sauvignon-blanc-750ml","WS4U-107","Millfield Wines","published","https://weshop4u.ie/storage/brancott-estate-sauvignon-blanc.jpg","15","in_stock",""
"5578","Tesco Finest Marlborough Sauvignon Blanc 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/tesco-finest-marlborough-sauvignon-blanc-750ml","WS4U-108","Millfield Wines","published","https://weshop4u.ie/storage/tesco-finest-marlborough-sauvignon-blanc-75cl.jpg","13","in_stock",""
"5579","Tesco Finest Marlborough Pinot Grigio 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/tesco-finest-marlborough-pinot-grigio-750ml","WS4U-109","Millfield Wines","published","https://weshop4u.ie/storage/tesco-finest-marlborough-pinot-noir-75cl.jpg","16","in_stock",""
"5580","Mateus Rosé Original 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/mateus-ros-original-750ml","WS4U-110","Millfield Wines","published","https://weshop4u.ie/storage/mateus-rose.jpg","12.5","in_stock",""
"5584","Tesco Finest Provence Rosé 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/tesco-finest-provence-ros-750ml","WS4U-114","Millfield Wines","published","https://weshop4u.ie/storage/tesco-finest-provence-rose.jpg","13","in_stock",""
"5585","Freixenet Prosecco 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/freixenet-prosecco-750ml","WS4U-115","Millfield Wines","published","https://weshop4u.ie/storage/freixenet-prosecco-doc.jpg","26","in_stock",""
"5587","Martini Bianco Vermouth 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/martini-bianco-vermouth-750ml","WS4U-117","Millfield Wines","published","https://weshop4u.ie/storage/martini-bianco-vermouth.jpg","15","in_stock",""
"5588","Tesco Finest Prosecco 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/tesco-finest-prosecco-750ml","WS4U-118","Millfield Wines","published","https://weshop4u.ie/storage/tesco-finest-prosecco.jpg","19","in_stock",""
"5589","Moët & Chandon Imperial Brut Champagne 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/moet-chandon-imperial-brut-champagne-750ml","WS4U-119","Millfield Wines","published","https://weshop4u.ie/storage/moet-chandon-imperial-brut-champagne.jpg","65","in_stock",""
"5590","Tesco Finest Gavi 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/tesco-finest-gavi-750ml","WS4U-120","Millfield Wines","published","https://weshop4u.ie/storage/tesco-finest-gavi.jpg","13","in_stock",""
"5591","Yellow Tail Sauvignon Blanc 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/yellow-tail-sauvignon-blanc-750ml","WS4U-094-sTxBM","Millfield Wines","published","https://weshop4u.ie/storage/yellow-tail-sauvignon-blanc.jpg","13","in_stock",""
"5592","Campo Viejo Rioja Garnacha 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/campo-viejo-rioja-garnacha-750ml","WS4U-074-WJyCL","Millfield Wines","published","https://weshop4u.ie/storage/campo-viejo-rioja-garnacha.jpg","13","in_stock",""
"5593","Campo Viejo Rioja Blanco 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/campo-viejo-rioja-blanco-750ml","WS4U-07412","Millfield Wines","published","https://weshop4u.ie/storage/campo-viejo-rioja-blanco.jpg","13","in_stock",""
"5594","Campo Viejo Cava Brut Reserva 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/campo-viejo-cava-brut-reserva-750ml","WS4U-07412-qvnUv","Millfield Wines","published","https://weshop4u.ie/storage/campo-viejo-cava-brut-reserva.jpg","20","in_stock",""
"5595","Casillero del Diablo Reservia Especial Cabernet Sauvignon 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/casillero-del-diablo-reservia-especial-cabernet-sauvignon-750ml","WS4U-076-OFqSA","Millfield Wines","published","https://weshop4u.ie/storage/casillero-reserva-especial-cabernet-sauvignon.jpg","15","in_stock",""
"5596","Casillero del Diablo Reservia Especial Sauvignon Blanc 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/casillero-del-diablo-reservia-especial-sauvignon-blanc-750ml","WS4U-076123","Millfield Wines","published","https://weshop4u.ie/storage/casillero-reserva-especial-sauvignon-blanc.jpg","15","in_stock",""
"5597","Casillero del Diablo Pinot Grigio 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/casillero-del-diablo-chardonnay-750ml-5597","WS4U-096-WcfBH","Millfield Wines","published","https://weshop4u.ie/storage/casillero-del-diablo-pinot-grigio.jpg","11","in_stock",""
"5598","Casillero del Diablo Rose 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/casillero-del-diablo-rose-750ml","WS4U-096-WcfBH-tbxC0","Millfield Wines","published","https://weshop4u.ie/storage/casillero-del-diablo-rose.jpg","11","in_stock",""
"5599","Santa Rita 120 Pinot Grigio 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/santa-rita-120-pinot-grigio-750ml","WS4U-098-KxwtP","Millfield Wines","published","https://weshop4u.ie/storage/santa-rita-120-pinot-grigio.jpg","11","in_stock",""
"5600","Santa Rita 120 Coastal 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/santa-rita-120-coastal-750ml","WS4U-09899","Millfield Wines","published","https://weshop4u.ie/storage/santa-rita-120-coastal.jpg","13","in_stock",""
"5601","Santa Rita 120 Deep Red 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/santa-rita-120-deep-red-750ml","WS4U-09899-cS16F","Millfield Wines","published","https://weshop4u.ie/storage/santa-rita-120-deep-red.jpg","13","in_stock",""
"5602","Santa Rita 120 4pk Sauvignon Blanc 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/santa-rita-120-4pk-sauvignon-blanc-750ml","WS4U-097-5GdEp","Millfield Wines","published","https://weshop4u.ie/storage/santa-rita-120-sauvignon-blanc-4pk.jpg","41","in_stock",""
"5603","Santa Rita Cabernet Sauvignon 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/santa-rita-cabernet-sauvignon-750ml-5603","WS4U-097-5GdEp2","Millfield Wines","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/santa-rita-cabernet-sauvignon-750ml.jpg","11","in_stock",""
"5604","Santa Rita 120 4pk Cabernet Sauvignon 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/santa-rita-120-4pk-cabernet-sauvignon-750ml","WS4U-097-5GdEp1","Millfield Wines","published","https://weshop4u.ie/storage/santa-rita-120-carbernet-4pk.jpg","41","in_stock",""
"5605","McGuigan Signature Merlot 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/mcguigan-signature-merlot-750ml","WS4U-083-05TO3","Millfield Wines","published","https://weshop4u.ie/storage/mcguigan-signature-merlot.jpg","18","in_stock",""
"5606","McGuigan Signature Chardonnay 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/mcguigan-signature-chardonnay-750ml","WS4U-084-1YPfd","Millfield Wines","published","https://weshop4u.ie/storage/mcguigan-signature-chardonnay.jpg","18","in_stock",""
"5607","McGuigan Signature Sauvignon Blanc 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/mcguigan-signature-sauvignon-blanc-750ml","WS4U-100-BcGJw","Millfield Wines","published","https://weshop4u.ie/storage/mcguigan-signature-sauvignon-blanc.jpg","18","in_stock",""
"5608","McGuigan Signature Pinot Grigio 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/mcguigan-signature-pinot-grigio-750ml","WS4U-100-BcGJw-CGVlu","Millfield Wines","published","https://weshop4u.ie/storage/mcguigan-signature-pinot-grigio.jpg","18","in_stock",""
"5609","Barefoot White Zinfandel 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/barefoot-white-zinfandel-750ml-3","WS4U-102-T206T","Millfield Wines","published","https://weshop4u.ie/storage/barefoot-white-zinfandel.jpg","11.5","in_stock",""
"5610","Barefoot Jammy Red Wine 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/barefoot-jammy-red-wine-750ml","WS4U-101123","Millfield Wines","published","https://weshop4u.ie/storage/barefoot-jammy-red-wine.jpg","11.5","in_stock",""
"5611","Barefoot Sauvignon Cabernet 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/barefoot-sauvignon-cabernet-750ml","WS4U-101123-kQRTH","Millfield Wines","published","https://weshop4u.ie/storage/barefoot-cabernet-sauvignon.jpg","11.5","in_stock",""
"5612","Barefoot Sauvignon Blanc 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/barefoot-sauvignon-blanc-750ml-3","WS4U-1011244","Millfield Wines","published","https://weshop4u.ie/storage/barefoot-sauvignon-blanc.jpg","11.5","in_stock",""
"5613","Blossom Hill Red Wine 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/blossom-hill-red-wine-750ml","WS4U-103-bXau4","Millfield Wines","published","https://weshop4u.ie/storage/blossom-hill-red.jpg","11","in_stock",""
"5614","Hardys Crest Shiraz 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/hardys-crest-shiraz-750ml","WS4U-104-wGqQB","Millfield Wines","published","https://weshop4u.ie/storage/hardys-crest-shiraz.jpg","18","in_stock",""
"5615","Hardys Crest Sauvignon Blanc 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/hardys-crest-sauvignon-blanc-750ml","WS4U-104333","Millfield Wines","published","https://weshop4u.ie/storage/hardys-crest-sauvignon-blanc.jpg","18","in_stock",""
"5616","Villa Maria Private Bin Pinot Grigio 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/villa-maria-private-bin-pinot-grigio-750ml","WS4U-106-SD2gY","Millfield Wines","published","https://weshop4u.ie/storage/villa-maria-private-bin-pinot-grigio.jpg","14.5","in_stock",""
"5617","Villa Maria Blush Sauvignon 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/villa-maria-blush-sauvignon-750ml","WS4U-106-SD2gY-CVom3","Millfield Wines","published","https://weshop4u.ie/storage/villa-maria-blush-sauvignon-blanc.jpg","14.5","in_stock",""
"5618","Brancott Estate Flight Sauvignon Blanc 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/brancott-estate-flight-sauvignon-blanc-750ml","WS4U-107-nXvlB","Millfield Wines","published","https://weshop4u.ie/storage/brancott-estate-flight.jpg","15","in_stock",""
"5619","Freixenet Rioja 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/freixenet-rioja-750ml","WS4U-115-OeP9c","Millfield Wines","published","https://weshop4u.ie/storage/freixenet-rioja.jpg","16","in_stock",""
"5620","Freixenet Sauvignon Blanc 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/freixenet-sauvignon-blanc-750ml","WS4U-111234","Millfield Wines","published","https://weshop4u.ie/storage/freixenet-sauvignon-blanc.jpg","16","in_stock",""
"5621","Freixenet Pinot Grigio 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/freixenet-pinot-grigio-750ml","WS4U-111234-qCyUb","Millfield Wines","published","https://weshop4u.ie/storage/freixenet-pinot-grigio.jpg","16","in_stock",""
"5622","Freixenet Italian Rose 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/freixenet-italian-rose-750ml","WS4U-111234-qCyUb-paTyO","Millfield Wines","published","https://weshop4u.ie/storage/freixenet-italian-rose.jpg","16","in_stock",""
"5623","Freixenet Italian Sparkling 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/freixenet-italian-sparkling-750ml","WS4U-1112345","Millfield Wines","published","https://weshop4u.ie/storage/freixenet-italian-sparkling-rose.jpg","26","in_stock",""
"5624","Freixenet Chianti 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/freixenet-chianti-750ml","WS4U-1112345-99f4c","Millfield Wines","published","https://weshop4u.ie/storage/freixenet-chianti.jpg","16","in_stock",""
"5625","Freixenet Cordon Negro Brut Cava 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/freixenet-cordon-negro-brut-cava-750ml","WS4U-1112345-99f4c-RMpiv","Millfield Wines","published","https://weshop4u.ie/storage/freixenet-cordon-negro-brut-cava.jpg","23","in_stock",""
"5626","Martini Extra Dry Vermouth 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/martini-extra-dry-vermouth-750ml","WS4U-117-JZ","Millfield Wines","published","https://weshop4u.ie/storage/martini-extra-dry-vermouth.jpg","15","in_stock",""
"5627","Martini Rosso Vermouth 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/martini-rosso-vermouth-750ml","WS4U-11756o1","Millfield Wines","published","https://weshop4u.ie/storage/martini-rosso-vermouth.jpg","15","in_stock",""
"5628","Tesco Finest Prosecco Rose 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/tesco-finest-prosecco-rose-750ml","WS4U-118-jkOh2","Millfield Champagne","published","https://weshop4u.ie/storage/tesco-finest-prosecco-rose.jpg","19","in_stock",""
"5629","Moët & Chandon Brut Rose Champagne 750ml","<p>Age Restricted Item. Identification must be shown to the driver.</p>","https://weshop4u.ie/products/moet-chandon-imperial-brut-champagne-750ml-5629","WS4U-119-Vt0wq","Millfield Champagne","published","https://weshop4u.ie/storage/moet-chandon-brut-rose-champagne.jpg","72","in_stock",""
